Id,SalePrice
1750,139950
1751,179400
1752,112500
1753,159895
1754,213490
1755,213490
1756,139950
1757,179400
1758,148500
1759,179400
1760,213490
1761,139950
1762,179400
1763,179400
1764,112500
1765,179400
1766,179400
1767,213490
1768,179400
1769,139950
1770,179400
1771,139950
1772,179400
1773,139950
1774,179400
1775,112500
1776,179400
1777,179400
1778,159895
1779,350000
1780,179400
1781,179400
1782,109900
1783,92000
1784,94500
1785,179400
1786,179400
1787,92000
1788,99900
1789,179400
1790,114504
1791,179400
1792,139950
1793,112500
1794,179400
1795,112500
1796,179400
1797,179400
1798,112500
1799,179400
1800,75500
1801,179400
1802,179400
1803,179400
1804,92000
1805,112500
1806,179400
1807,179400
1808,92000
1809,75500
1810,179400
1811,179400
1812,179400
1813,179400
1814,179400
1815,179400
1816,75500
1817,75500
1818,92000
1819,94500
1820,75500
1821,179400
1822,179400
1823,99900
1824,94500
1825,75500
1826,94500
1827,85400
1828,75500
1829,109900
1830,179400
1831,179400
1832,179400
1833,94500
1834,94500
1835,179400
1836,179400
1837,92000
1838,94500
1839,99900
1840,75500
1841,92000
1842,75500
1843,112500
1844,75500
1845,75500
1846,213490
1847,179400
1848,179400
1849,109900
1850,94500
1851,179400
1852,109900
1853,75500
1854,92000
1855,179400
1856,213490
1857,290000
1858,179400
1859,179400
1860,213490
1861,179400
1862,213490
1863,213490
1864,213490
1865,213490
1866,213490
1867,213490
1868,213490
1869,213490
1870,213490
1871,213490
1872,213490
1873,213490
1874,159895
1875,159895
1876,213490
1877,159895
1878,213490
1879,179400
1880,179400
1881,213490
1882,213490
1883,175900
1884,213490
1885,213490
1886,213490
1887,213490
1888,213490
1889,213490
1890,191000
1891,75500
1892,94500
1893,94500
1894,75500
1895,159895
1896,179400
1897,179400
1898,179400
1899,179400
1900,179400
1901,179400
1902,179400
1903,179400
1904,139950
1905,139950
1906,179400
1907,213490
1908,75500
1909,92000
1910,92000
1911,213490
1912,350000
1913,179400
1914,94500
1915,213490
1916,109900
1917,213490
1918,75500
1919,92000
1920,213490
1921,213490
1922,213490
1923,179400
1924,213490
1925,213490
1926,213490
1927,159895
1928,159895
1929,179400
1930,92000
1931,75500
1932,179400
1933,213490
1934,213490
1935,213490
1936,213490
1937,179400
1938,179400
1939,213490
1940,179400
1941,213490
1942,179400
1943,213490
1944,213490
1945,213490
1946,156500
1947,213490
1948,179400
1949,213490
1950,179400
1951,350000
1952,213490
1953,179400
1954,213490
1955,179400
1956,213490
1957,213490
1958,213490
1959,213490
1960,139950
1961,179400
1962,75500
1963,75500
1964,92000
1965,179400
1966,92000
1967,167240
1968,213490
1969,213490
1970,213490
1971,213490
1972,213490
1973,213490
1974,213490
1975,350000
1976,213490
1977,213490
1978,213490
1979,213490
1980,213490
1981,213490
1982,213490
1983,213490
1984,179400
1985,213490
1986,213490
1987,213490
1988,213490
1989,213490
1990,213490
1991,213490
1992,213490
1993,213490
1994,213490
1995,213490
1996,179400
1997,213490
1998,213490
1999,290000
2000,213490
2001,213490
2002,213490
2003,213490
2004,213490
2005,213490
2006,167240
2007,213490
2008,173733
2009,213490
2010,213490
2011,159895
2012,213490
2013,213490
2014,179400
2015,92000
2016,175900
2017,213490
2018,99900
2019,110500
2020,75500
2021,112500
2022,213490
2023,213490
2024,179400
2025,350000
2026,179400
2027,147400
2028,213490
2029,179400
2030,213490
2031,213490
2032,213490
2033,213490
2034,173733
2035,213490
2036,179400
2037,179400
2038,213490
2039,213490
2040,179400
2041,213490
2042,213490
2043,179400
2044,179400
2045,213490
2046,179400
2047,179400
2048,159895
2049,179400
2050,179400
2051,112500
2052,112500
2053,179400
2054,94500
2055,179400
2056,159895
2057,179400
2058,213490
2059,179400
2060,159895
2061,179400
2062,179400
2063,94500
2064,179400
2065,179400
2066,139950
2067,179400
2068,179400
2069,109900
2070,75500
2071,92000
2072,179400
2073,159895
2074,213490
2075,179400
2076,179400
2077,109900
2078,179400
2079,179400
2080,179400
2081,179400
2082,179400
2083,179400
2084,179400
2085,179400
2086,195400
2087,92000
2088,94500
2089,179400
2090,92000
2091,179400
2092,179400
2093,92000
2094,75500
2095,179400
2096,179400
2097,92000
2098,179400
2099,112500
2100,179400
2101,179400
2102,75500
2103,92000
2104,179400
2105,75500
2106,179400
2107,179400
2108,179400
2109,159895
2110,92000
2111,179400
2112,179400
2113,92000
2114,92000
2115,92000
2116,109900
2117,75500
2118,75500
2119,75500
2120,94500
2121,109900
2122,179400
2123,109900
2124,213490
2125,179400
2126,75500
2127,179400
2128,179400
2129,109900
2130,94500
2131,179400
2132,75500
2133,92000
2134,92000
2135,109900
2136,179400
2137,114504
2138,92000
2139,92000
2140,159895
2141,92000
2142,94500
2143,213490
2144,75500
2145,159895
2146,213490
2147,179400
2148,179400
2149,92000
2150,213490
2151,75500
2152,99900
2153,167000
2154,75500
2155,92000
2156,213490
2157,213490
2158,183000
2159,213490
2160,173733
2161,213490
2162,213490
2163,213490
2164,213490
2165,213490
2166,159895
2167,213490
2168,213490
2169,213490
2170,213490
2171,159895
2172,179400
2173,179400
2174,213490
2175,213490
2176,213490
2177,213490
2178,213490
2179,213490
2180,213490
2181,159895
2182,213490
2183,213490
2184,112500
2185,92000
2186,159895
2187,92000
2188,213490
2189,175900
2190,92000
2191,75500
2192,75500
2193,75500
2194,75500
2195,94500
2196,92000
2197,179400
2198,94500
2199,179400
2200,179400
2201,179400
2202,179400
2203,179400
2204,179400
2205,179400
2206,112500
2207,179400
2208,213490
2209,290000
2210,179400
2211,92000
2212,92000
2213,92000
2214,92000
2215,94500
2216,94500
2217,112500
2218,94500
2219,75500
2220,94500
2221,213490
2222,213490
2223,179400
2224,213490
2225,179400
2226,213490
2227,213490
2228,213490
2229,213490
2230,213490
2231,173733
2232,179400
2233,213490
2234,213490
2235,159895
2236,213490
2237,213490
2238,213490
2239,159895
2240,213490
2241,179400
2242,92000
2243,75500
2244,92000
2245,92000
2246,159895
2247,75500
2248,159895
2249,159895
2250,112500
2251,75500
2252,213490
2253,213490
2254,213490
2255,213490
2256,179400
2257,213490
2258,159895
2259,213490
2260,213490
2261,213490
2262,213490
2263,213490
2264,213490
2265,179400
2266,213490
2267,213490
2268,213490
2269,112500
2270,213490
2271,213490
2272,213490
2273,159895
2274,179400
2275,213490
2276,213490
2277,179400
2278,179400
2279,159895
2280,179400
2281,213490
2282,213490
2283,75500
2284,92000
2285,94500
2286,179400
2287,213490
2288,213490
2289,213490
2290,213490
2291,213490
2292,213490
2293,213490
2294,213490
2295,213490
2296,213490
2297,213490
2298,350000
2299,213490
2300,213490
2301,213490
2302,213490
2303,213490
2304,213490
2305,213490
2306,213490
2307,213490
2308,213490
2309,213490
2310,213490
2311,213490
2312,173733
2313,213490
2314,173733
2315,213490
2316,213490
2317,213490
2318,173733
2319,173733
2320,195400
2321,213490
2322,213490
2323,213490
2324,213490
2325,213490
2326,92000
2327,213490
2328,213490
2329,213490
2330,213490
2331,213490
2332,213490
2333,213490
2334,213490
2335,213490
2336,213490
2337,195400
2338,213490
2339,213490
2340,213490
2341,213490
2342,213490
2343,213490
2344,213490
2345,213490
2346,195400
2347,167240
2348,213490
2349,173733
2350,264561
2351,213490
2352,213490
2353,213490
2354,173733
2355,92000
2356,159895
2357,213490
2358,213490
2359,92000
2360,159895
2361,159895
2362,213490
2363,159895
2364,213490
2365,213490
2366,167240
2367,167240
2368,213490
2369,213490
2370,179400
2371,179400
2372,159895
2373,213490
2374,213490
2375,213490
2376,350000
2377,213490
2378,179400
2379,213490
2380,213490
2381,112500
2382,350000
2383,213490
2384,179400
2385,112500
2386,112500
2387,94500
2388,179400
2389,112500
2390,179400
2391,112500
2392,112500
2393,159895
2394,213490
2395,179400
2396,179400
2397,213490
2398,179400
2399,75500
2400,75500
2401,92000
2402,139950
2403,179400
2404,92000
2405,213490
2406,112500
2407,179400
2408,179400
2409,112500
2410,179400
2411,94500
2412,213490
2413,179400
2414,109900
2415,179400
2416,179400
2417,112500
2418,112500
2419,179400
2420,112500
2421,112500
2422,179400
2423,75500
2424,179400
2425,179400
2426,92000
2427,92000
2428,213490
2429,112500
2430,179400
2431,179400
2432,112500
2433,112500
2434,112500
2435,139950
2436,112500
2437,179400
2438,92000
2439,110500
2440,179400
2441,99900
2442,179400
2443,92000
2444,92000
2445,179400
2446,179400
2447,92000
2448,179400
2449,179400
2450,179400
2451,92000
2452,162900
2453,109900
2454,94500
2455,179400
2456,127000
2457,94500
2458,94500
2459,94500
2460,75500
2461,92000
2462,92000
2463,92000
2464,179400
2465,75500
2466,92000
2467,92000
2468,179400
2469,179400
2470,106000
2471,92000
2472,141500
2473,92000
2474,179400
2475,213490
2476,92000
2477,75500
2478,92000
2479,109900
2480,92000
2481,159895
2482,92000
2483,159895
2484,109900
2485,92000
2486,114504
2487,191000
2488,94500
2489,159895
2490,139950
2491,109900
2492,213490
2493,92000
2494,109900
2495,94500
2496,350000
2497,94500
2498,94500
2499,114504
2500,94500
2501,179400
2502,179400
2503,179400
2504,179400
2505,213490
2506,213490
2507,213490
2508,213490
2509,213490
2510,213490
2511,159895
2512,213490
2513,213490
2514,350000
2515,159895
2516,213490
2517,159895
2518,159895
2519,213490
2520,213490
2521,213490
2522,213490
2523,112500
2524,213490
2525,213490
2526,112500
2527,112500
2528,112500
2529,112500
2530,173733
2531,213490
2532,213490
2533,213490
2534,213490
2535,213490
2536,213490
2537,213490
2538,173733
2539,213490
2540,213490
2541,213490
2542,213490
2543,92000
2544,139950
2545,92000
2546,94500
2547,75500
2548,213490
2549,213490
2550,264561
2551,92000
2552,109900
2553,179400
2554,92000
2555,92000
2556,94500
2557,109900
2558,179400
2559,179400
2560,179400
2561,179400
2562,179400
2563,179400
2564,179400
2565,179400
2566,179400
2567,179400
2568,179400
2569,179400
2570,92000
2571,213490
2572,213490
2573,213490
2574,183000
2575,92000
2576,92000
2577,75500
2578,92000
2579,117000
2580,92000
2581,109900
2582,92000
2583,213490
2584,213490
2585,213490
2586,213490
2587,213490
2588,213490
2589,213490
2590,213490
2591,350000
2592,167240
2593,213490
2594,112500
2595,213490
2596,213490
2597,213490
2598,213490
2599,213490
2600,175900
2601,92000
2602,92000
2603,92000
2604,75500
2605,75500
2606,213490
2607,213490
2608,213490
2609,213490
2610,92000
2611,98600
2612,159895
2613,112500
2614,179400
2615,94500
2616,112500
2617,179400
2618,108480
2619,213490
2620,213490
2621,213490
2622,213490
2623,213490
2624,213490
2625,213490
2626,159895
2627,179400
2628,213490
2629,213490
2630,213490
2631,213490
2632,213490
2633,213490
2634,213490
2635,213490
2636,213490
2637,213490
2638,213490
2639,213490
2640,159895
2641,112500
2642,213490
2643,92000
2644,92000
2645,92000
2646,92000
2647,92000
2648,92000
2649,179400
2650,94500
2651,92000
2652,213490
2653,213490
2654,195400
2655,213490
2656,213490
2657,213490
2658,213490
2659,213490
2660,213490
2661,213490
2662,350000
2663,213490
2664,213490
2665,213490
2666,213490
2667,213490
2668,173733
2669,167240
2670,213490
2671,173733
2672,213490
2673,213490
2674,213490
2675,213490
2676,213490
2677,213490
2678,213490
2679,213490
2680,213490
2681,213490
2682,213490
2683,350000
2684,213490
2685,213490
2686,213490
2687,213490
2688,195400
2689,195400
2690,213490
2691,213490
2692,213490
2693,195400
2694,167240
2695,213490
2696,213490
2697,213490
2698,92000
2699,213490
2700,213490
2701,175900
2702,179400
2703,92000
2704,159895
2705,94500
2706,139950
2707,109900
2708,112500
2709,92000
2710,112500
2711,213490
2712,213490
2713,213490
2714,147400
2715,179400
2716,147400
2717,179400
2718,213490
2719,213490
2720,112500
2721,179400
2722,213490
2723,159895
2724,92000
2725,112500
2726,179400
2727,213490
2728,159895
2729,179400
2730,94500
2731,94500
2732,112500
2733,213490
2734,213490
2735,139950
2736,179400
2737,94500
2738,179400
2739,92000
2740,179400
2741,213490
2742,179400
2743,213490
2744,213490
2745,94500
2746,94500
2747,179400
2748,92000
2749,179400
2750,139950
2751,112500
2752,175900
2753,175900
2754,213490
2755,92000
2756,114504
2757,179400
2758,94500
2759,179400
2760,213490
2761,213490
2762,159895
2763,213490
2764,112500
2765,213490
2766,179400
2767,179400
2768,92000
2769,112500
2770,179400
2771,94500
2772,75500
2773,92000
2774,179400
2775,179400
2776,92000
2777,179400
2778,94500
2779,179400
2780,179400
2781,94500
2782,179400
2783,179400
2784,92000
2785,179400
2786,94500
2787,92000
2788,94500
2789,179400
2790,179400
2791,175900
2792,179400
2793,179400
2794,92000
2795,94500
2796,94500
2797,179400
2798,179400
2799,92000
2800,92000
2801,112500
2802,179400
2803,213490
2804,179400
2805,109900
2806,112500
2807,159895
2808,159895
2809,92000
2810,112500
2811,109900
2812,92000
2813,213490
2814,213490
2815,94500
2816,213490
2817,213490
2818,92000
2819,213490
2820,94500
2821,94500
2822,92000
2823,92000
2824,213490
2825,89471
2826,94500
2827,94500
2828,213490
2829,213490
2830,213490
2831,213490
2832,213490
2833,213490
2834,213490
2835,213490
2836,213490
2837,112500
2838,159895
2839,213490
2840,213490
2841,213490
2842,213490
2843,179400
2844,213490
2845,112500
2846,213490
2847,213490
2848,213490
2849,175900
2850,213490
2851,213490
2852,213490
2853,213490
2854,213490
2855,213490
2856,213490
2857,213490
2858,195400
2859,92000
2860,92000
2861,109900
2862,213490
2863,92000
2864,213490
2865,92000
2866,92000
2867,92000
2868,179400
2869,179400
2870,109900
2871,179400
2872,94500
2873,92000
2874,179400
2875,92000
2876,92000
2877,179400
2878,179400
2879,213490
2880,179400
2881,179400
2882,179400
2883,179400
2884,179400
2885,179400
2886,179400
2887,85400
2888,94500
2889,92000
2890,94500
2891,94500
2892,92000
2893,92000
2894,75500
2895,213490
2896,213490
2897,213490
2898,179400
2899,213490
2900,213490
2901,213490
2902,213490
2903,213490
2904,213490
2905,112500
2906,179400
2907,92000
2908,159895
2909,213490
2910,75500
2911,92000
2912,213490
2913,92000
2914,92000
2915,92000
2916,92000
2917,92000
2918,92000
2919,213490
